wikidata_qid,wikidata_name,inat_taxon_id,inat_name,inat_rank,strategies,similarity,label,found_by_generation,notes
Q55394769,Amaurina,357670,Amauris hecate,species,trigram,0.5,0,True,
Q55394769,Amaurina,648985,Amauris ochlea ochlea,subspecies,trigram,0.5,0,True,
Q55394769,Amaurina,884624,Amauris vashti,species,trigram,0.5,0,True,
Q21441011,Amauris,86372,Amauris,genus,exact|trigram,1.0,0,True,
Q21441011,Amauris,967581,Amauris,subgenus,exact|trigram,1.0,1,True,
Q21441011,Amauris,857272,Amaurina,genus,trigram,0.75,0,True,
Q21441011,Amauris,967574,Amaurina,subtribe,trigram,0.75,0,True,
Q21441011,Amauris,528019,Amauridia,genus,trigram,0.6666666666666667,0,True,
Q21441011,Amauris,967968,Amauris lygia,species,trigram,0.5384615384615384,0,True,
Q21441011,Amauris,339500,Amauris ochlea,species,trigram,0.5,0,True,
Q21441011,Amauris,357670,Amauris hecate,species,trigram,0.5,0,True,
Q21441011,Amauris,648985,Amauris ochlea ochlea,subspecies,trigram,0.5,0,True,
Q21441011,Amauris,884624,Amauris vashti,species,trigram,0.5,0,True,
Q4740884,Amazonia,932446,Amazonia,genus,exact|trigram,1.0,1,True,
Q4740884,Amazonia,1647656,Amazonia,section,exact|trigram,1.0,0,True,
Q4740884,Amazonia,876381,Amazonina,genus,trigram,0.8888888888888888,0,True,
Q4740884,Amazonia,18975,Amazona,genus,trigram,0.875,0,True,
Q4740884,Amazonia,1376556,Amazonius,genus,trigram,0.7777777777777778,0,True,
Q4740884,Amazonia,7181,Amazonetta,genus,trigram,0.7,0,True,
Q4740884,Amazonia,18982,Amazona amazonica,species,trigram,0.47058823529411764,0,True,
Q4740884,Amazonia,630222,Amazona amazonica tobagensis,subspecies,trigram,0.47058823529411764,0,True,
Q4740884,Amazonia,630221,Amazona amazonica amazonica,subspecies,trigram,0.47058823529411764,0,True,
Q4740884,Amazonia,1685803,Amazona amazonica × viridigenalis,hybrid,trigram,0.47058823529411764,0,True,
Q14528472,Amblypsilopus anomalicornis,1293737,Amblypsilopus anomalicornis,complex,epithet_genus_fuzzy|exact|genus_epithet_fuzzy|trigram,1.0,0,True,Wikidata doesn't seem to have the complex 1293737
Q14528472,Amblypsilopus anomalicornis,1293821,Amblypsilopus anomalicornis,species,epithet_genus_fuzzy|exact|genus_epithet_fuzzy|trigram,1.0,1,True,Wikidata doesn't seem to have the complex 1293737
Q14528472,Amblypsilopus anomalicornis,1293732,Amblypsilopus pallidicornis,complex,trigram,0.7777777777777778,0,True,Wikidata doesn't seem to have the complex 1293737
Q14528472,Amblypsilopus anomalicornis,1293833,Amblypsilopus pallidicornis,species,trigram,0.7777777777777778,0,True,Wikidata doesn't seem to have the complex 1293737
Q14528472,Amblypsilopus anomalicornis,1293826,Amblypsilopus cooki,species,trigram,0.6296296296296297,0,True,Wikidata doesn't seem to have the complex 1293737
Q14528472,Amblypsilopus anomalicornis,1293728,Amblypsilopus alter,species,trigram,0.6296296296296297,0,True,Wikidata doesn't seem to have the complex 1293737
Q14528472,Amblypsilopus anomalicornis,649042,Amblypsilopus munroi,species,trigram,0.6296296296296297,0,True,Wikidata doesn't seem to have the complex 1293737
Q14528472,Amblypsilopus anomalicornis,1293792,Amblypsilopus bimus,species,trigram,0.5925925925925926,0,True,Wikidata doesn't seem to have the complex 1293737
Q14528472,Amblypsilopus anomalicornis,1293745,Amblypsilopus donhi,species,trigram,0.5925925925925926,0,True,Wikidata doesn't seem to have the complex 1293737
Q14528472,Amblypsilopus anomalicornis,1677012,Amblypsilopus exul,species,trigram,0.5555555555555556,0,True,Wikidata doesn't seem to have the complex 1293737
Q14528549,Amblypsilopus argyrodendron,1293735,Amblypsilopus argyrodendron,complex,epithet_genus_fuzzy|exact|genus_epithet_fuzzy|trigram,1.0,0,True,Wikidata doesn't seem to have the complex 1293735
Q14528549,Amblypsilopus argyrodendron,1293816,Amblypsilopus argyrodendron,species,epithet_genus_fuzzy|exact|genus_epithet_fuzzy|trigram,1.0,1,True,Wikidata doesn't seem to have the complex 1293735
Q14528549,Amblypsilopus argyrodendron,1293728,Amblypsilopus alter,species,trigram,0.6296296296296297,0,True,Wikidata doesn't seem to have the complex 1293735
Q14528549,Amblypsilopus argyrodendron,649042,Amblypsilopus munroi,species,trigram,0.6296296296296297,0,True,Wikidata doesn't seem to have the complex 1293735
Q14528549,Amblypsilopus argyrodendron,1293745,Amblypsilopus donhi,species,trigram,0.5925925925925926,0,True,Wikidata doesn't seem to have the complex 1293735
Q14528549,Amblypsilopus argyrodendron,1677012,Amblypsilopus exul,species,trigram,0.5555555555555556,0,True,Wikidata doesn't seem to have the complex 1293735
Q14528549,Amblypsilopus argyrodendron,1293826,Amblypsilopus cooki,species,trigram,0.5555555555555556,0,True,Wikidata doesn't seem to have the complex 1293735
Q14528549,Amblypsilopus argyrodendron,1293708,Amblypsilopus bevisi,species,trigram,0.5555555555555556,0,True,Wikidata doesn't seem to have the complex 1293735
Q14528549,Amblypsilopus argyrodendron,1293792,Amblypsilopus bimus,species,trigram,0.5185185185185186,0,True,Wikidata doesn't seem to have the complex 1293735
Q14528549,Amblypsilopus argyrodendron,785265,Amblypsilopus fustis,species,trigram,0.5185185185185186,0,True,Wikidata doesn't seem to have the complex 1293735
Q14528535,Amblypsilopus bertiensis,1293738,Amblypsilopus bertiensis,complex,epithet_genus_fuzzy|exact|genus_epithet_fuzzy|trigram,1.0,0,True,Wikidata doesn't seem to have the complex 1293738
Q14528535,Amblypsilopus bertiensis,1293770,Amblypsilopus bertiensis,species,epithet_genus_fuzzy|exact|genus_epithet_fuzzy|trigram,1.0,1,True,Wikidata doesn't seem to have the complex 1293738
Q14528535,Amblypsilopus bertiensis,1293708,Amblypsilopus bevisi,species,trigram,0.7916666666666666,0,True,Wikidata doesn't seem to have the complex 1293738
Q14528535,Amblypsilopus bertiensis,1293792,Amblypsilopus bimus,species,trigram,0.7083333333333333,0,True,Wikidata doesn't seem to have the complex 1293738
Q14528535,Amblypsilopus bertiensis,785265,Amblypsilopus fustis,species,trigram,0.7083333333333333,0,True,Wikidata doesn't seem to have the complex 1293738
Q14528535,Amblypsilopus bertiensis,1293745,Amblypsilopus donhi,species,trigram,0.6666666666666667,0,True,Wikidata doesn't seem to have the complex 1293738
Q14528535,Amblypsilopus bertiensis,1293728,Amblypsilopus alter,species,trigram,0.6666666666666667,0,True,Wikidata doesn't seem to have the complex 1293738
Q14528535,Amblypsilopus bertiensis,1677012,Amblypsilopus exul,species,trigram,0.625,0,True,Wikidata doesn't seem to have the complex 1293738
Q14528535,Amblypsilopus bertiensis,1293826,Amblypsilopus cooki,species,trigram,0.625,0,True,Wikidata doesn't seem to have the complex 1293738
Q14528535,Amblypsilopus bertiensis,649042,Amblypsilopus munroi,species,trigram,0.625,0,True,Wikidata doesn't seem to have the complex 1293738
Q14528517,Amblypsilopus cyplus,1293743,Amblypsilopus cyplus,complex,epithet_genus_fuzzy|exact|genus_epithet_fuzzy|trigram,1.0,0,True,Wikidata doesn't seem to have the complex 1293743
Q14528517,Amblypsilopus cyplus,1293747,Amblypsilopus cyplus,species,epithet_genus_fuzzy|exact|genus_epithet_fuzzy|trigram,1.0,1,True,Wikidata doesn't seem to have the complex 1293743
Q14528517,Amblypsilopus cyplus,1293792,Amblypsilopus bimus,species,trigram,0.8,0,True,Wikidata doesn't seem to have the complex 1293743
Q14528517,Amblypsilopus cyplus,1677012,Amblypsilopus exul,species,trigram,0.75,0,True,Wikidata doesn't seem to have the complex 1293743
Q14528517,Amblypsilopus cyplus,1293826,Amblypsilopus cooki,species,trigram,0.75,0,True,Wikidata doesn't seem to have the complex 1293743
Q14528517,Amblypsilopus cyplus,785265,Amblypsilopus fustis,species,trigram,0.75,0,True,Wikidata doesn't seem to have the complex 1293743
Q14528517,Amblypsilopus cyplus,1293745,Amblypsilopus donhi,species,trigram,0.7,0,True,Wikidata doesn't seem to have the complex 1293743
Q14528517,Amblypsilopus cyplus,1293728,Amblypsilopus alter,species,trigram,0.7,0,True,Wikidata doesn't seem to have the complex 1293743
Q14528517,Amblypsilopus cyplus,649042,Amblypsilopus munroi,species,trigram,0.7,0,True,Wikidata doesn't seem to have the complex 1293743
Q14528517,Amblypsilopus cyplus,1293708,Amblypsilopus bevisi,species,trigram,0.7,0,True,Wikidata doesn't seem to have the complex 1293743
Q110833051,Amblypsilopus flaviappendiculatus,1293740,Amblypsilopus flaviappendiculatus,complex,epithet_genus_fuzzy|exact|genus_epithet_fuzzy|trigram,1.0,0,True,Wikidata doesn't seem to have the complex 1293740
Q110833051,Amblypsilopus flaviappendiculatus,1293762,Amblypsilopus flaviappendiculatus,species,epithet_genus_fuzzy|exact|genus_epithet_fuzzy|trigram,1.0,1,True,Wikidata doesn't seem to have the complex 1293740
Q110833051,Amblypsilopus flaviappendiculatus,785265,Amblypsilopus fustis,species,trigram,0.5454545454545454,0,True,Wikidata doesn't seem to have the complex 1293740
Q110833051,Amblypsilopus flaviappendiculatus,1677012,Amblypsilopus exul,species,trigram,0.5151515151515151,0,True,Wikidata doesn't seem to have the complex 1293740
Q110833051,Amblypsilopus flaviappendiculatus,1293792,Amblypsilopus bimus,species,trigram,0.5151515151515151,0,True,Wikidata doesn't seem to have the complex 1293740
Q110833051,Amblypsilopus flaviappendiculatus,1293728,Amblypsilopus alter,species,trigram,0.5151515151515151,0,True,Wikidata doesn't seem to have the complex 1293740
Q110833051,Amblypsilopus flaviappendiculatus,1293708,Amblypsilopus bevisi,species,trigram,0.5151515151515151,0,True,Wikidata doesn't seem to have the complex 1293740
Q110833051,Amblypsilopus flaviappendiculatus,1293745,Amblypsilopus donhi,species,trigram,0.48484848484848486,0,True,Wikidata doesn't seem to have the complex 1293740
Q110833051,Amblypsilopus flaviappendiculatus,1293826,Amblypsilopus cooki,species,trigram,0.4545454545454546,0,True,Wikidata doesn't seem to have the complex 1293740
Q110833051,Amblypsilopus flaviappendiculatus,649042,Amblypsilopus munroi,species,trigram,0.4545454545454546,0,True,Wikidata doesn't seem to have the complex 1293740
Q14528546,Amblypsilopus glaciunguis,1293736,Amblypsilopus glaciunguis,complex,epithet_genus_fuzzy|exact|genus_epithet_fuzzy|trigram,1.0,0,True,Wikidata doesn't seem to have the complex 1293736
Q14528546,Amblypsilopus glaciunguis,1293818,Amblypsilopus glaciunguis,species,epithet_genus_fuzzy|exact|genus_epithet_fuzzy|trigram,1.0,1,True,Wikidata doesn't seem to have the complex 1293736
Q14528546,Amblypsilopus glaciunguis,1293792,Amblypsilopus bimus,species,trigram,0.6799999999999999,0,True,Wikidata doesn't seem to have the complex 1293736
Q14528546,Amblypsilopus glaciunguis,649042,Amblypsilopus munroi,species,trigram,0.6799999999999999,0,True,Wikidata doesn't seem to have the complex 1293736
Q14528546,Amblypsilopus glaciunguis,785265,Amblypsilopus fustis,species,trigram,0.6799999999999999,0,True,Wikidata doesn't seem to have the complex 1293736
Q14528546,Amblypsilopus glaciunguis,1293826,Amblypsilopus cooki,species,trigram,0.64,0,True,Wikidata doesn't seem to have the complex 1293736
Q14528546,Amblypsilopus glaciunguis,1293745,Amblypsilopus donhi,species,trigram,0.64,0,True,Wikidata doesn't seem to have the complex 1293736
Q14528546,Amblypsilopus glaciunguis,1293708,Amblypsilopus bevisi,species,trigram,0.64,0,True,Wikidata doesn't seem to have the complex 1293736
Q14528546,Amblypsilopus glaciunguis,1677012,Amblypsilopus exul,species,trigram,0.6,0,True,Wikidata doesn't seem to have the complex 1293736
Q14528546,Amblypsilopus glaciunguis,1293728,Amblypsilopus alter,species,trigram,0.6,0,True,Wikidata doesn't seem to have the complex 1293736
Q14528443,Amblypsilopus neoplatypus,1293715,Amblypsilopus neoplatypus,complex,epithet_genus_fuzzy|exact|genus_epithet_fuzzy|trigram,1.0,0,True,Wikidata doesn't seem to have the complex 1293715
Q14528443,Amblypsilopus neoplatypus,1293730,Amblypsilopus neoplatypus,species,epithet_genus_fuzzy|exact|genus_epithet_fuzzy|trigram,1.0,1,True,Wikidata doesn't seem to have the complex 1293715
Q14528443,Amblypsilopus neoplatypus,1677012,Amblypsilopus exul,species,trigram,0.64,0,True,Wikidata doesn't seem to have the complex 1293715
Q14528443,Amblypsilopus neoplatypus,1293792,Amblypsilopus bimus,species,trigram,0.64,0,True,Wikidata doesn't seem to have the complex 1293715
Q14528443,Amblypsilopus neoplatypus,1293728,Amblypsilopus alter,species,trigram,0.64,0,True,Wikidata doesn't seem to have the complex 1293715
Q14528443,Amblypsilopus neoplatypus,785265,Amblypsilopus fustis,species,trigram,0.64,0,True,Wikidata doesn't seem to have the complex 1293715
Q14528443,Amblypsilopus neoplatypus,1293826,Amblypsilopus cooki,species,trigram,0.6,0,True,Wikidata doesn't seem to have the complex 1293715
Q14528443,Amblypsilopus neoplatypus,1293745,Amblypsilopus donhi,species,trigram,0.6,0,True,Wikidata doesn't seem to have the complex 1293715
Q14528443,Amblypsilopus neoplatypus,1293708,Amblypsilopus bevisi,species,trigram,0.6,0,True,Wikidata doesn't seem to have the complex 1293715
Q14528443,Amblypsilopus neoplatypus,649042,Amblypsilopus munroi,species,trigram,0.56,0,True,Wikidata doesn't seem to have the complex 1293715
Q14527495,Amblypsilopus pallidicornis,1293732,Amblypsilopus pallidicornis,complex,epithet_genus_fuzzy|exact|genus_epithet_fuzzy|trigram,1.0,0,True,Wikidata doesn't seem to have the complex 1293732
Q14527495,Amblypsilopus pallidicornis,1293833,Amblypsilopus pallidicornis,species,epithet_genus_fuzzy|exact|genus_epithet_fuzzy|trigram,1.0,1,True,Wikidata doesn't seem to have the complex 1293732
Q14527495,Amblypsilopus pallidicornis,1293737,Amblypsilopus anomalicornis,complex,trigram,0.7777777777777778,0,True,Wikidata doesn't seem to have the complex 1293732
Q14527495,Amblypsilopus pallidicornis,1293821,Amblypsilopus anomalicornis,species,trigram,0.7777777777777778,0,True,Wikidata doesn't seem to have the complex 1293732
Q14527495,Amblypsilopus pallidicornis,1293826,Amblypsilopus cooki,species,trigram,0.6296296296296297,0,True,Wikidata doesn't seem to have the complex 1293732
Q14527495,Amblypsilopus pallidicornis,1293745,Amblypsilopus donhi,species,trigram,0.6296296296296297,0,True,Wikidata doesn't seem to have the complex 1293732
Q14527495,Amblypsilopus pallidicornis,1293728,Amblypsilopus alter,species,trigram,0.6296296296296297,0,True,Wikidata doesn't seem to have the complex 1293732
Q14527495,Amblypsilopus pallidicornis,1293792,Amblypsilopus bimus,species,trigram,0.5925925925925926,0,True,Wikidata doesn't seem to have the complex 1293732
Q14527495,Amblypsilopus pallidicornis,649042,Amblypsilopus munroi,species,trigram,0.5925925925925926,0,True,Wikidata doesn't seem to have the complex 1293732
Q14527495,Amblypsilopus pallidicornis,1677012,Amblypsilopus exul,species,trigram,0.5555555555555556,0,True,Wikidata doesn't seem to have the complex 1293732
Q14528522,Amblypsilopus rimbija,1293742,Amblypsilopus rimbija,complex,epithet_genus_fuzzy|exact|genus_epithet_fuzzy|trigram,1.0,0,True,Wikidata doesn't seem to have the complex 1293742
Q14528522,Amblypsilopus rimbija,1293750,Amblypsilopus rimbija,species,epithet_genus_fuzzy|exact|genus_epithet_fuzzy|trigram,1.0,1,True,Wikidata doesn't seem to have the complex 1293742
Q14528522,Amblypsilopus rimbija,1293792,Amblypsilopus bimus,species,trigram,0.7619047619047619,0,True,Wikidata doesn't seem to have the complex 1293742
Q14528522,Amblypsilopus rimbija,1293826,Amblypsilopus cooki,species,trigram,0.7142857142857143,0,True,Wikidata doesn't seem to have the complex 1293742
Q14528522,Amblypsilopus rimbija,1293745,Amblypsilopus donhi,species,trigram,0.7142857142857143,0,True,Wikidata doesn't seem to have the complex 1293742
Q14528522,Amblypsilopus rimbija,785265,Amblypsilopus fustis,species,trigram,0.7142857142857143,0,True,Wikidata doesn't seem to have the complex 1293742
Q14528522,Amblypsilopus rimbija,1293708,Amblypsilopus bevisi,species,trigram,0.7142857142857143,0,True,Wikidata doesn't seem to have the complex 1293742
Q14528522,Amblypsilopus rimbija,1677012,Amblypsilopus exul,species,trigram,0.6666666666666667,0,True,Wikidata doesn't seem to have the complex 1293742
Q14528522,Amblypsilopus rimbija,1293728,Amblypsilopus alter,species,trigram,0.6666666666666667,0,True,Wikidata doesn't seem to have the complex 1293742
Q14528522,Amblypsilopus rimbija,649042,Amblypsilopus munroi,species,trigram,0.6666666666666667,0,True,Wikidata doesn't seem to have the complex 1293742
Q14528524,Amblypsilopus topendensis,1293741,Amblypsilopus topendensis,complex,epithet_genus_fuzzy|exact|genus_epithet_fuzzy|trigram,1.0,0,True,Wikidata doesn't seem to have the complex 1293741
Q14528524,Amblypsilopus topendensis,1293756,Amblypsilopus topendensis,species,epithet_genus_fuzzy|exact|genus_epithet_fuzzy|trigram,1.0,1,True,Wikidata doesn't seem to have the complex 1293741
Q14528524,Amblypsilopus topendensis,1293745,Amblypsilopus donhi,species,trigram,0.6799999999999999,0,True,Wikidata doesn't seem to have the complex 1293741
Q14528524,Amblypsilopus topendensis,1293708,Amblypsilopus bevisi,species,trigram,0.6799999999999999,0,True,Wikidata doesn't seem to have the complex 1293741
Q14528524,Amblypsilopus topendensis,1293826,Amblypsilopus cooki,species,trigram,0.64,0,True,Wikidata doesn't seem to have the complex 1293741
Q14528524,Amblypsilopus topendensis,649042,Amblypsilopus munroi,species,trigram,0.64,0,True,Wikidata doesn't seem to have the complex 1293741
Q14528524,Amblypsilopus topendensis,785265,Amblypsilopus fustis,species,trigram,0.64,0,True,Wikidata doesn't seem to have the complex 1293741
Q14528524,Amblypsilopus topendensis,1677012,Amblypsilopus exul,species,trigram,0.6,0,True,Wikidata doesn't seem to have the complex 1293741
Q14528524,Amblypsilopus topendensis,1293792,Amblypsilopus bimus,species,trigram,0.6,0,True,Wikidata doesn't seem to have the complex 1293741
Q14528524,Amblypsilopus topendensis,1293728,Amblypsilopus alter,species,trigram,0.6,0,True,Wikidata doesn't seem to have the complex 1293741
Q14528446,Amblypsilopus triscuticatus,1293731,Amblypsilopus triscuticatus,complex,epithet_genus_fuzzy|exact|genus_epithet_fuzzy|trigram,1.0,0,True,Wikidata doesn't seem to have the complex 1293731
Q14528446,Amblypsilopus triscuticatus,1293796,Amblypsilopus triscuticatus,species,epithet_genus_fuzzy|exact|genus_epithet_fuzzy|trigram,1.0,1,True,Wikidata doesn't seem to have the complex 1293731
Q14528446,Amblypsilopus triscuticatus,1293847,Amblypsilopus trisetosus,species,trigram,0.7777777777777778,0,True,Wikidata doesn't seem to have the complex 1293731
Q14528446,Amblypsilopus triscuticatus,785265,Amblypsilopus fustis,species,trigram,0.6666666666666667,0,True,Wikidata doesn't seem to have the complex 1293731
Q14528446,Amblypsilopus triscuticatus,1293792,Amblypsilopus bimus,species,trigram,0.6296296296296297,0,True,Wikidata doesn't seem to have the complex 1293731
Q14528446,Amblypsilopus triscuticatus,1677012,Amblypsilopus exul,species,trigram,0.5555555555555556,0,True,Wikidata doesn't seem to have the complex 1293731
Q14528446,Amblypsilopus triscuticatus,1293826,Amblypsilopus cooki,species,trigram,0.5555555555555556,0,True,Wikidata doesn't seem to have the complex 1293731
Q14528446,Amblypsilopus triscuticatus,1293745,Amblypsilopus donhi,species,trigram,0.5555555555555556,0,True,Wikidata doesn't seem to have the complex 1293731
Q14528446,Amblypsilopus triscuticatus,1293728,Amblypsilopus alter,species,trigram,0.5555555555555556,0,True,Wikidata doesn't seem to have the complex 1293731
Q14528446,Amblypsilopus triscuticatus,649042,Amblypsilopus munroi,species,trigram,0.5555555555555556,0,True,Wikidata doesn't seem to have the complex 1293731
Q14528533,Amblypsilopus trogon,1293739,Amblypsilopus trogon,complex,epithet_genus_fuzzy|exact|genus_epithet_fuzzy|trigram,1.0,0,True,Wikidata doesn't seem to have the complex 1293739
Q14528533,Amblypsilopus trogon,1293765,Amblypsilopus trogon,species,epithet_genus_fuzzy|exact|genus_epithet_fuzzy|trigram,1.0,1,True,Wikidata doesn't seem to have the complex 1293739
Q14528533,Amblypsilopus trogon,1293766,Amblypsilopus eotrogon,species,genus_epithet_fuzzy,0.9090909090909091,0,True,Wikidata doesn't seem to have the complex 1293739
Q14528533,Amblypsilopus trogon,1293826,Amblypsilopus cooki,species,trigram,0.75,0,True,Wikidata doesn't seem to have the complex 1293739
Q14528533,Amblypsilopus trogon,1293745,Amblypsilopus donhi,species,trigram,0.75,0,True,Wikidata doesn't seem to have the complex 1293739
Q14528533,Amblypsilopus trogon,649042,Amblypsilopus munroi,species,trigram,0.75,0,True,Wikidata doesn't seem to have the complex 1293739
Q14528533,Amblypsilopus trogon,1677012,Amblypsilopus exul,species,trigram,0.7,0,True,Wikidata doesn't seem to have the complex 1293739
Q14528533,Amblypsilopus trogon,1293792,Amblypsilopus bimus,species,trigram,0.7,0,True,Wikidata doesn't seem to have the complex 1293739
Q14528533,Amblypsilopus trogon,1293728,Amblypsilopus alter,species,trigram,0.7,0,True,Wikidata doesn't seem to have the complex 1293739
Q14528533,Amblypsilopus trogon,785265,Amblypsilopus fustis,species,trigram,0.7,0,True,Wikidata doesn't seem to have the complex 1293739
Q14528533,Amblypsilopus trogon,1293708,Amblypsilopus bevisi,species,trigram,0.7,0,True,Wikidata doesn't seem to have the complex 1293739
Q107278071,Americana,1479826,Americana,section,exact|trigram,1.0,0,True,wikidata item is animalia both inat entries are plantae
Q107278071,Americana,1609626,Americana,section,exact|trigram,1.0,0,True,wikidata item is animalia both inat entries are plantae
Q107278071,Americana,1567538,Americanae,section,trigram,0.9,0,True,wikidata item is animalia both inat entries are plantae
Q107278071,Americana,1576504,Americanae,subgenus,trigram,0.9,0,True,wikidata item is animalia both inat entries are plantae
Q107278071,Americana,1676366,Americanae,section,trigram,0.9,0,True,wikidata item is animalia both inat entries are plantae
Q107278071,Americana,748433,Americina,genus,trigram,0.8888888888888888,0,True,wikidata item is animalia both inat entries are plantae
Q107278071,Americana,249105,Americanura,genus,trigram,0.8181818181818181,0,True,wikidata item is animalia both inat entries are plantae
Q107278071,Americana,1114590,America,genus,trigram,0.7777777777777778,0,True,wikidata item is animalia both inat entries are plantae
Q107278071,Americana,249131,Americabrya,genus,trigram,0.7272727272727273,0,True,wikidata item is animalia both inat entries are plantae
Q107278071,Americana,295768,Americhelidium americanum,species,trigram,0.31999999999999995,0,True,wikidata item is animalia both inat entries are plantae
Q103995714,Ammatho,985363,Ammatho,genus,exact|trigram,1.0,0,True,
Q103995714,Ammatho,1364465,Ammatho,subgenus,exact|trigram,1.0,1,True,
Q103995714,Ammatho,1631906,Ammatho chi,species,trigram,0.6363636363636364,0,True,
Q103995714,Ammatho,1631917,Ammatho cao,species,trigram,0.6363636363636364,0,True,
Q103995714,Ammatho,1631897,Ammatho eos,species,trigram,0.6363636363636364,0,True,
Q103995714,Ammatho,1397928,Ammathella,genus,trigram,0.6,0,True,
Q103995714,Ammatho,1631885,Ammatho mene,species,trigram,0.5833333333333333,0,True,
Q103995714,Ammatho,871671,Psammathodoxa,genus,trigram,0.5384615384615384,0,True,
Q103995714,Ammatho,985697,Ammatho ovale,species,trigram,0.5384615384615384,0,True,
Q103995714,Ammatho,1631899,Ammatho nemea,species,trigram,0.5384615384615384,0,True,
Q29922240,Ammatho,985363,Ammatho,genus,exact|trigram,1.0,1,True,
Q29922240,Ammatho,1364465,Ammatho,subgenus,exact|trigram,1.0,0,True,
Q29922240,Ammatho,1631906,Ammatho chi,species,trigram,0.6363636363636364,0,True,
Q29922240,Ammatho,1631917,Ammatho cao,species,trigram,0.6363636363636364,0,True,
Q29922240,Ammatho,1631897,Ammatho eos,species,trigram,0.6363636363636364,0,True,
Q29922240,Ammatho,1397928,Ammathella,genus,trigram,0.6,0,True,
Q29922240,Ammatho,1631885,Ammatho mene,species,trigram,0.5833333333333333,0,True,
Q29922240,Ammatho,871671,Psammathodoxa,genus,trigram,0.5384615384615384,0,True,
Q29922240,Ammatho,985697,Ammatho ovale,species,trigram,0.5384615384615384,0,True,
Q29922240,Ammatho,1631899,Ammatho nemea,species,trigram,0.5384615384615384,0,True,
Q110901510,Amphibolia,183378,Amphibolia,genus,exact|trigram,1.0,0,True,
Q110901510,Amphibolia,184736,Amphibolia,genus,exact|trigram,1.0,0,True,
Q110901510,Amphibolia,966028,Amphibolia,subgenus,exact|trigram,1.0,1,True,
Q110901510,Amphibolia,1123054,Euamphibolia,subgenus,trigram,0.8333333333333334,0,True,
Q110901510,Amphibolia,903518,Paramphibolia,subgenus,trigram,0.7692307692307692,0,True,
Q110901510,Amphibolia,623362,Amphibolia vidua,species,trigram,0.625,0,True,
Q110901510,Amphibolia,579721,Amphibolia laevis,species,trigram,0.5882352941176471,0,True,
Q110901510,Amphibolia,189213,Amphibolia obscura,species,trigram,0.5555555555555556,0,True,
Q110901510,Amphibolia,622613,Amphibolia wilsoni,species,trigram,0.5555555555555556,0,True,
Q110901510,Amphibolia,966034,Amphibolia commoni,species,trigram,0.5555555555555556,0,True,
Q135901817,Amphicosmus,248118,Amphicosmus,genus,exact|trigram,1.0,0,True,
Q135901817,Amphicosmus,1693604,Amphicosmus,subgenus,exact|trigram,1.0,1,True,
Q135901817,Amphicosmus,349658,Pericosmus,genus,trigram,0.6363636363636364,0,True,
Q135901817,Amphicosmus,1430667,Amphicosmus elegans,species,trigram,0.5789473684210527,0,True,
Q135901817,Amphicosmus,259551,Amphicosmus cincturus,species,trigram,0.5238095238095238,0,True,
Q135901817,Amphicosmus,1254710,Amphicosmus vanduzeei,species,trigram,0.5238095238095238,0,True,
Q135901817,Amphicosmus,1361055,Amphicosmus arizonicus,species,trigram,0.5,0,True,
Q135901817,Amphicosmus,1163079,Pericosmus tenuis,species,trigram,0.3529411764705882,0,True,
Q135901817,Amphicosmus,1163083,Pericosmus bidens,species,trigram,0.3529411764705882,0,True,
Q135901817,Amphicosmus,349659,Pericosmus cordatus,species,trigram,0.3157894736842105,0,True,
Q20087854,Amphipogon,577086,Amphipogon,genus,exact|trigram,1.0,0,True,
Q20087854,Amphipogon,997047,Amphipogon,genus,exact|trigram,1.0,1,True,
Q20087854,Amphipogon,997052,Amphipogon flavus,species,trigram,0.5882352941176471,0,True,
Q20087854,Amphipogon,1305601,Amphipogon debilis,species,trigram,0.5555555555555556,0,True,
Q20087854,Amphipogon,1040816,Amphipogon sericeus,species,trigram,0.5263157894736843,0,True,
Q20087854,Amphipogon,1158180,Amphipogon strictus,species,trigram,0.5263157894736843,0,True,
Q20087854,Amphipogon,1689029,Amphipogon setaceus,species,trigram,0.5263157894736843,0,True,
Q20087854,Amphipogon,1305603,Amphipogon avenaceus,species,trigram,0.5,0,True,
Q20087854,Amphipogon,1305602,Amphipogon caricinus,species,trigram,0.5,0,True,
Q20087854,Amphipogon,1305604,Amphipogon amphipogonoides,species,trigram,0.3846153846153846,0,True,
Q64711470,Amphitrite,194006,Amphitrite,genus,exact|trigram,1.0,0,True,
Q64711470,Amphitrite,1223034,Amphitrite,genus,exact|trigram,1.0,1,True,
Q64711470,Amphitrite,343268,Neoamphitrite,genus,trigram,0.7692307692307692,0,True,
Q64711470,Amphitrite,1331966,Tinea amphitrite,species,trigram,0.625,0,True,
Q64711470,Amphitrite,1578371,Amphitrite rubra,species,trigram,0.625,0,True,
Q64711470,Amphitrite,193998,Amphitrite ornata,species,trigram,0.5882352941176471,0,True,
Q64711470,Amphitrite,1424373,Amphitritecandona,genus,trigram,0.5882352941176471,0,True,
Q64711470,Amphitrite,649290,Amphitrite cirrata,species,trigram,0.5555555555555556,0,True,
Q64711470,Amphitrite,887845,Amphitrite figulus,species,trigram,0.5555555555555556,0,True,
Q64711470,Amphitrite,1172116,Ophiura amphitrites,species,trigram,0.5263157894736843,0,True,
